Consumer.No,Status,Name,Mobile,State,City,Discom,Sub_Division,SubStation,Address,Latitude/Longitude,New_Mtr.No,Agency,Field_Engg.,Field_User,Install_Date,Mtr_Make,Mtr_Type,Mtr_Model,BodySeal.No,TerminalSeal.No,ModemSeal.No,Box_Seal.No,Sim.No,Sim_IMEI.No,Initial_Reading,Closing_Reading,Final Reading-KWH,Final Reading-KVAH,Final Reading-KVA,Final Reading-KW,LTCTRatio,Sealed,GPSSignal,SIMPID,CM_NewMtrMF,con_mail,ins_remark,OLDMtrNo,OldMtrMake,Mtr.Location,Mtr.Feasibility,Exception,MeterStatus,CertifyPageNo,VerifiedMobile No.
6099420691,MI Hold By L&T,SUNIL KUMAR,740467900,Pun,Amsar,PCL,SDO21312,1488,2147 F.F SEC 4 /5 ABC ABC HR-132001 IND,29.6671734/76.9969426,GP4456764,SDO21312,SDO21312,XYZ,11-Mar-19,123,1-Phase,SKM-145,L6120446/E2668147,6130804,L6120315,E2668137/,#899101000090101624,#8637090241863,0,0,770,,0,0,1,1,,0,1,@gmail.com,sticker N/A,8054834,123,Out,,,,0,740467900
1618780000,MI Hold By L&T,JAYA SATIJA C/O KULDEEP KUMAR,895008000,Pun,Amsar,PCL,SDO21312,1146,H.NO-1764 GF SECTOR-4 ABC ABC ABC HR-132001 IND,29.6680166/76.9965271,GP4456742,SDO21312,SDO21312,XYZ,11-Mar-19,123,1-Phase,SKM-145,L6120547/E2668789,6130231,L6120326,/E2668788,#899101000090101622,#8637090242834,0,4628,4628,,0,0,1,1,,0,1,gmail.com,Sim IMEI No,6497097,123,Out,YES,,,0,895008000
4625520000,L&T,RAJPAL,895012557,Pun,Amsar,PCL,SDO21312,1146,H.NO.1782/4 LIG ABC ABC HR IND,29.6724645/76.9983269,GP4456790,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668115,6132136,L6120820,E2668117/,#899101000090101622,#8637090241412,0,0,7518,,0,0,1,1,,0,1,@gmail.com,,11815475,123,Out,,,,0,895012557
5597910000,L&T,ISH KUMARI,925590133,Pun,Amsar,PCL,SDO21312,1146,#1781/4 G.F. ABC HR IND,29.6680166/76.9965271,GP4456766,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668113,6131887,L6120138,E2668116/,#899101000090101624,#8637090243479,0,0,6171,,0,0,1,1,,0,1,@gmail.com,OK,11959854,123,Out,,,,0,925590133
1992220000,L&T,SUNITA,720676234,Pun,Amsar,PCL,SDO21312,1146,#1778/4 FF HBC ABC HR IND,29.6680166/76.9965271,GP4456771,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,L6120450/E2668122,6130285,L6120203,E2668158/,#899101000090101624,#8637090243546,0,0,7954,,0,0,1,1,,0,1,@gmail.com,,5301527,123,Out,,,,0,720676234
4826020000,L&T,SANTOSH KUMARI,868304466,Pun,Amsar,PCL,SDO21312,1146,"1807/4,F.FLOOR,KNL ABC HR IND",29.6680166/76.9965271,GP4456772,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668108,6132148,L6120545,E2668109/,#899101000090101622,#8637090243757,0,0,3284,,0,0,1,1,,0,1,@gmail.com,,7398098,123,Out,,,,0,868304466
4679020000,L&T,ARVINDER KOUR,467902000,Pun,Amsar,PCL,SDO21312,1146,W/O AJAY KUMAR #1808 SEC4-5KNL ABC HR IND,29.6666856/76.9965703,GP4456793,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668105,6131807,L6120242,E2668107/,#899101000090101622,#8637090242079,0,0,3154,,0,0,1,1,,0,1,@gmail.com,,Do130147,123,Out,,,,0,467902000
579020000,L&T,KRISHNA GUPTA,981239646,Pun,Amsar,PCL,SDO21312,1146,W/O BHAGWAT PARSAD #1810SEC4 KNL ABC HR IND,29.6665843/76.9964322,GP4456775,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668124,6132172,L6120718,E2668151/,#8991010000901016220,#8637090242046,0,0,2206,,0,0,1,1,,0,1,@gmail.com,,5723784,123,Out,,,,0,981239646
5106220000,L&T,CHAND SINGH,870818783,Pun,Amsar,PCL,SDO21312,1146,#1780/4 G.F.ABC ABC HR IND,29.6680166/76.9965271,GP4456788,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668118,6130248,L6120540,E2668119/,#899101000090101356,#8637090242516,0,0,4472,,0,0,1,1,,0,1,@gmail.com,,347600,123,Out,,,,0,870818783
6201270212,L&T,POOJA SHARMA.S/O.RAVI KANT SHARMA,989621218,Pun,Amsar,PCL,SDO21312,1146,H.N.1779.L.I.G SEC.4 ABC ABC HR-132001 IND,29.666636/76.9963392,GP4456770,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668125/L6120465,6130975,L6120454,E2668152/,#899101000090101624,#8637090241583,0,0,1648,,0,0,1,1,,0,1,@gmail.com,,74342562,123,Out,,,,0,989621218
5529572971,L&T,INDER SAN,972971726,Pun,Amsar,PCL,SDO21312,1146,1781/FF SEC 4 ABC HOUSING BOARD ABC ABC HR-132001 IND,29.6665912/76.9961697,GP4456789,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668112,6131836,L6120476,E2668114/,#899101000090101625,#8637090243963,0,0,4622,,0,0,1,1,,0,1,@gmail.com,,6137224,123,Out,,,,0,972971726
7597910000,L&T,SEEMA W/O,702701734,Pun,Amsar,PCL,SDO21312,1146,RAJBIR SINGH #1780 SEC4 ABC HR IND,29.6680166/76.9965271,GP4456768,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668120,6130368,L6120300,E2668121/,#899101000090101624,#8637090242735,0,0,7399,,0,0,1,1,,0,1,@gmail.com,,5244549,123,Out,,,,0,702701734
2126020000,L&T,SUKHBIR SINGH,903413341,Pun,Amsar,PCL,SDO21312,1146,"1804/4,G.F. LIG,KNL ABC HR IND",29.6667706/76.9966402,GP4456428,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668167/L6117687,6130938,L6117067,E2668168/,#899101000090101625,#8637090242316,0,0,20323,,0,0,1,1,,0,1,@gmail.com,,297083,123,Out,,,,0,903413341
8449020000,L&T,TALAK RAJ,925306449,Pun,Amsar,PCL,SDO21312,1146,#1802/4-5 ABC HR IND,29.6669447/76.9971673,GP4456370,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,L6117171/E2668171,6138338,L6117301,E2668175/,#899101000090101624,#8637090243783,0,0,15087,,0,0,1,1,,0,1,@gmail.com,,351231,123,Out,,,,0,925306449
8403220000,L&T,ROHIT KAMBOJ,921555533,Pun,Amsar,PCL,SDO21312,1146,"1811/4,F.F.,H.B. ABC HR IND",29.6664925/76.9963986,GP4456773,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,L6120814/E2668156,6130161,L6120576,E2668157/,#899101000090101623,#8637090243943,0,0,9862,,0,0,1,1,,0,1,123@gmail.com,,285445,123,Out,,,,0,921555533
3197910000,L&T,SMT.JYOTI SETHI,999643533,Pun,Amsar,PCL,SDO21312,1146,"W/O SHASHI BHUSAN #1809/4,F.F. ABC HR IND",29.6665435/76.9969379,GP4456791,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668104,6130214,L6120273,E2668110/,#899101000090101625,#8637090242836,0,0,5671,,0,0,1,1,,0,1,@gmail.com,OK,849383,123,Out,,,,0,999643533
6303220000,L&T,JYOTI D/O K.L ARORA,935485842,Pun,Amsar,PCL,SDO21312,1146,"H.NO 1777/4 U.E H.NO.1777/4,U.E ABC HR IND",29.6666069/76.9963138,GP4456433,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668154/L6117550,na,L6097360,E2668155/,#899101000090101624,#863709024372098,0,0,24669,,0,0,1,1,,0,1,@gmail.com,,506206,123,Out,,,,0,935485842
7555520000,L&T,NITESH KUMAR,868590102,Pun,Amsar,PCL,SDO21312,1146,#1800/4-5 F.F. LIG ABC HR IND,29.6670026/76.9969266,GP4456371,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,L6117229/E2668172,6138345,L6117501,E2668174/,#899101000090101625,#863709024333231,0,0,10732,,0,0,1,1,,0,1,@gmail.com,,492070,123,Out,,,,0,868590102
3955520000,L&T,KULDEEP SINGH,989632329,Pun,Amsar,PCL,SDO21312,1146,#1803/4-5 G.F. ABC HR IND,29.6668114/76.9967492,GP4456432,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668163/L6117531,6138271,L6117504,E2668164/,#899101000090101623,#863709024358428,0,0,5436,,0,0,1,1,,0,1,@gmail.com,OK,D0198284,123,Out,,,,0,989632329
3320880000,L&T,DARPAN KUAMR C/O VINOD KUMAR,946747912,Pun,Amsar,PCL,SDO21312,1146,H.NO-1776 G.F LIG SECTOR-4 ABC ABC ABC HR-132001 IND,29.6664681/76.9963451,GP4456429,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,L6117526/ E2668123,6138046,L6117130,E2668153/,#899101000090101623,#863709024266795,0,0,5563,,0,0,1,1,,0,1,@gmail.com,,614718405,123,Out,,,,0,946747912
2197910000,L&T,OM PARKASH,9188888888,Pun,Amsar,PCL,SDO21312,1146,"1807/4,G.F.,TYPE-II H.B.,KNL ABC HR IND",29.6662002/76.9925674,GP4456792,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668109,6131841,L6120720,E2668111/,#899101000090101623,#863709024287536,0,0,9367,,0,0,1,1,,0,1,gnail.com,,485062,123,Out,,,,0,9188888888
8555520000,MI Hold By L&T,SKUNTLA DEVI,999682042,Pun,Amsar,PCL,SDO21312,1146,"#1801/4,G.F.,HBC KNL ABC HR IND",29.6669836/76.9969225,GP4456372,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,L6117199/E2668170,Na,L6117344,E2668176/,#899101000090101623,#863709024250971,0,0,4905,,0,0,1,1,,0,1,@gmail.com,sticker N/A,8202995,123,Out,,,,0,999682042
6555520000,MI Hold By L&T,SANJAY KUMAR,981351045,Pun,Amsar,PCL,SDO21312,1146,H NO 1800 H B SEC 4 ABC HR IND,29.6666908/76.9967312,GP4456369,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668173/L6117252,613520,L6117886,E2668177/,#899101000090101624,#863709024300412,0,0,10890,,0,0,1,1,,0,1,@,sticker N/A,235003,123,Out,,,,0,981351045
825520000,MI Hold By L&T,PANKAJ KUMAR,860773427,Pun,Amsar,PCL,SDO21312,1146,"2127/4,G.F.,LIG-II KNL ABC HR IND",29.6680166/76.9965271,GP4456774,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668165,6131385,L6120449,E2668166/,#899101000090101625,#863709024286348,0,0,7195,,0,0,1,1,,0,1,@gmail.com,new meter photo,481693,123,Out,,,,0,860773427
2725520000,MI Hold By L&T,NITESH GUPTA,895052839,Pun,Amsar,PCL,SDO21312,1146,"#1801/4,F.F,HBC KNL ABC HR IND",29.6668236/76.9969678,GP4456368,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,L6117794/E2668169,6139782,L6117276,E2668178/,#899101000090101625,#863709024271027,0,0,9286,,0,0,1,1,,0,1,@gmail.com,sticker N/A,482902,123,Out,,,,0,895052839
7972494586,L&T,USHA RANI,903426769,Pun,Amsar,PCL,SDO21312,1488,1804 LIG SEC 4 ABC ABC ABC HR-132001 IND,29.6680166/76.9965271,GP4456431,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,E2668161/L6117103,6130615,L6117465,E2668162/,#899101000090101624,#863709024232581,0,0,7095,,0,0,1,1,,0,1,@gmail.com,,6484737,123,Out,,,,0,903426769
3171148589,L&T,Bharti chaudhary,941612012,Pun,Amsar,PCL,SDO21312,1146,1805/4 G.f,29.6668966/76.9968,GP4456430,SDO21312,SDO21312,XYZ,12-Mar-19,123,1-Phase,SKM-145,L6117942/E2668159,6138739,L6117497,E2668160/,#899101000090101623,#863709024375778,0,51,51,,0,0,1,1,,0,1,@gmail.com,,80691846,123,,YES,,,0,941612012
8558420000,L&T,KRISHAN LAL,903428005,Pun,Amsar,PCL,SDO21312,1146,#1773/4 G.F. ABC HR IND,29.6668063/76.9950872,GP4456660,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117668/E2668184,6130312,L6117076,E2668183/,#899101000090101626,#863709024231831,0,0,7261,,0,0,1,1,,0,1,@yahoo.com,,663859,123,Out,,,,0,903428005
1626020000,L&T,KRISHAN LAL,925598064,Pun,Amsar,PCL,SDO21312,1146,#1813/4 G.F. ABC HR IND,29.6680095/76.9967007,GP4456373,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117443/E2668200,na,L6117198,E2668199/,#899101000090101626,#863709024313407,0,0,9142,,0,0,1,1,,0,1,@gmail.com,,663851,123,Out,,,,0,925598064
3625520000,L&T,RAJIV,989635761,Pun,Amsar,PCL,SDO21312,1146,"S/O TEK CHAND #1769/4-5,F.F. ABC HR IND",29.6654905/76.9961671,GP4456553,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117503/E2668918,6136102,L6117160,E2668912/,#899101000090101626,#863709024210405,0,0,2188,,0,0,1,1,,0,1,gmail.com,,8056336,123,Out,,,,0,989635761
3597910000,L&T,ASHA NAND,708295160,Pun,Amsar,PCL,SDO21312,1146,#1817/4-5 F.F. ABC HR IND,29.6664582/76.9965165,GP4456551,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117548/E2668185,6131386,L6117699,E2668192/,#899101000090101627,#863709024139356,0,0,7900,,0,0,1,1,,0,1,@gmail.com,,D009378,123,Out,,,,0,708295160
9595220000,L&T,NAVNEET,918888888,Pun,Amsar,PCL,SDO21312,1146,"1771/4,LIG-II H.B.,KNL ABC HR IND",29.6663409/76.9964284,GP4456533,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117715/E2668196,613643,L6117185,E2668197/,#899101000090101625,#863709024287981,0,0,11670,,0,0,1,1,,0,1,@gmail.com,,467310,123,Out,,,,0,918888888
6479020000,L&T,DALBIR SINGH,946683720,Pun,Amsar,PCL,SDO21312,1146,#1765/4 LIG F.F. ABC HR IND,29.6662796/76.9969777,GP4456661,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117638/E2668179,6130250,L617510,E2668180/,#89910100009010163131,#863709024242820,0,0,5515,,0,0,1,1,,0,1,gmail.com,,5215638,123,Out,,,,0,946683720
335520000,L&T,GEETA BAKSHI,857098100,Pun,Amsar,PCL,SDO21312,1146,#2158/4 G.F. ABC HR IND,29.6669958/76.9968802,GP4456746,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6120400/E2668904,Na,L6120537,E2668904/,#89910100009010163271,#863709024262604,0,0,11992,,0,0,1,1,,0,1,@gmail.com,,381695,123,Out,,,,0,857098100
7213520000,L&T,CHANDER SINGH,870839969,Pun,Amsar,PCL,SDO21312,1146,S/O TARA CHAND 1771/4 G.F ABC HR IND,29.666426/76.9963681,GP4456530,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6120623/E2668187,6139645,L6120611,E2668186/,#89910100009010162562,#863709024141485,0,0,1557,,0,0,1,1,,0,1,123@gmail.com,,8202991,123,Out,,,,0,870839969
4555520000,L&T,SOHAN LAL,9.17E+10,Pun,Amsar,PCL,SDO21312,1146,"1770/4,G.FLOOR,KNL ABC HR IND",29.6663958/76.9967204,GP4456659,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117306/E2668911,6130189,L6117711,E2668910/,#89910100009010163156,#863709024266613,0,0,7294,,0,0,1,1,,0,1,gmail.com,,285671,123,Out,,,,0,9.17E+10
3987910000,L&T,HARISH KUMAR,868500228,Pun,Amsar,PCL,SDO21312,1146,#1767/4 F.F HBC ABC HR IND,29.666291/76.9968034,GP4456548,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6097361/E2668923,6130965,L6117776,E2668922/,#89910100009010162901,#863709024270136,0,0,6138,,0,0,1,1,,0,1,gmail.com,,11959527,123,Out,,,,0,868500228
4674520000,L&T,SHEELA RANI,935410334,Pun,Amsar,PCL,SDO21312,1146,"2159/4,G.F.,LIG-II H.B. ABC HR IND",29.6668178/76.9968669,GP4456751,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6120534/E2668901,6130695sec,L6120489,E2668926/,#89910100009010163263,#863709024298822,0,0,4366,,0,0,1,1,,0,1,@gmail.com,,467318,123,Out,,,,0,935410334
4058420000,L&T,HAZARI SINGH,901723000,Pun,Amsar,PCL,SDO21312,1146,#1775/4-5 F.F. KNL ABC HR IND,29.666407/76.9964475,GP4456535,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117071/E2668188,613139,L6117918,E2668189/,#89910100009010163180,#863709024286454,0,0,8157,,0,0,1,1,,0,1,@gmail.com,OK,466872,123,Out,,,,0,901723000
2474780000,L&T,RACHNA RAWAT C/O SATENDER SINGH,999680330,Pun,Amsar,PCL,SDO21312,1146,H.NO1814 FF SECTOR-4 ABC ABC ABC HR-132001 IND,29.6680095/76.9967007,GP4456534,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117027/E2668193,na,L6117362,E2668194/,#89910100009010163198,#863709024286413,0,0,9039.6,,0,0,1,1,,0,1,@gmail.com,,6146881,123,Out,,,,0,999680330
2474520000,L&T,SUDESH CHANDHA,925598095,Pun,Amsar,PCL,SDO21312,1146,"1819/4,G.F.,LIG-II KNL ABC HR IND",29.6663851/76.9967687,GP4456657,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117847/E2668917,6131870,L6117567,E2668916/,#89910100009010163099,#863709024329759,0,0,11742,,0,0,1,1,,0,1,gmail.com,,611042,123,Out,,,,0,925598095
2987910000,L&T,RAM NIWAS,946646889,Pun,Amsar,PCL,SDO21312,1146,"# 1767/4,G.F.,LIG HBC ABC HR IND",29.6663607/76.9967478,GP4456656,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117630,6130362,L6117434,E2668914/,#89910100009010163107,#863709024376776,0,0,7275,,0,0,1,1,,0,1,gmail.com,,849704,123,Out,,,,0,946646889
4832081129,L&T,BOHTI.W/O.PALE RAM,708295160,Pun,Amsar,PCL,SDO21312,1146,1768/4 LIG H.B. ABC ABC HR IND,29.666291/76.9968034,GP4456658,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,E2668181/L6117912,6139696,L6117580,E2668908/,#89910100009010163115,#863709024283550,0,0,12519,,0,0,1,1,,0,1,gmail.com,,292885,123,Out,,,,0,708295160
9616020000,L&T,SIRI BHAGWAN,9416456012,Pun,Amsar,PCL,SDO21312,1146,#1768/4 G.F. ABC HR IND,29.6666211/76.9973052,GP4456550,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,E2668182/L6117270,6131377,L6117833,E2668909/,#89910100009010163222,#863709024310668,0,0,7583,,0,0,1,1,,0,1,gmail.com,,5405346,123,Out,,,,0,9416456012
9695220000,L&T,THAKUR DASS,999283116,Pun,Amsar,PCL,SDO21312,1146,#1820/4 F.F HBC ABC HR IND,29.6664521/76.9968209,GP4456552,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6097364/E2668925,6131357,L6117357,E2668924/,#89910100009010162919,#863709024329726,0,0,7033,,0,0,1,1,,0,1,gmail.com,,711504,123,Out,,,,0,999283116
4694410787,L&T,RAJ KUMAR.W/OVEER PARTAP,941603622,Pun,Amsar,PCL,SDO21312,1146,2158.FF SEC 4.H.B.C ABC ABC HR-132001 IND,29.6654905/76.9961671,GP4456749,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6120578/E2668907,6130135,L6120844,E2668906/,#89910100009010163230,#863709024283295,0,0,2164,,0,0,1,1,,0,1,@,,991016,123,Out,,,,0,941603622
6250220000,L&T,VIJETA,925306931,Pun,Amsar,PCL,SDO21312,1146,#1822/4-5 G.F. ABC HR IND,29.666291/76.9968034,GP4456549,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117616/E2668919,6139671,L6117391,E2668918/,#89910100009010163214,#863709024229645,0,12835,12835,,0,0,1,1,,0,1,gmail.com,,5615685,123,Out,YES,,,0,925306931
6819710000,L&T,AMIT SETHI,999144082,Pun,Amsar,PCL,SDO21312,1146,"VIJAY KUMAR,SEC-4 HN. 1774,KNL ABC HR IND",29.6663664/76.9964282,GP4456531,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117113/E2668195,6135221,L6117405,E2668198/,#89910100009010163206,#863709024289250,0,1858,1858,,0,0,1,1,,0,1,@gmail.com,,6096907,123,Out,YES,,,0,999144082
8919959368,L&T,KAUSHAL RANI,925413310,Pun,Amsar,PCL,SDO21312,1146,2160 SEC 4.5 ABC ABC HR-132001 IND,29.6712185/76.9965271,GP4456747,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6120544/E2668903,6132413,L6120538,E2668902/,#89910100009010163248,#863709024229694,0,3179,3179,,0,0,1,1,,0,1,@,,6772433,123,Out,YES,,,0,925413310
8890636610,L&T,NEENA JAUN,925593973,Pun,Amsar,PCL,SDO21312,1150,1769 SEC 4 ABC ABC HR-132001 IND,29.666291/76.9968034,GP4456750,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6120369,6132465,L6120398,E2668920/,#89910100009010162893,#863709024385397,0,0,3049,,0,0,1,1,,0,1,gmail.com,,6339306,123,Out,,,,0,925593973
6409710000,L&T,HAWA SINGH,946823336,Pun,Amsar,PCL,SDO21312,1150,"CHALLU RAM,SEC 4 HOUSING/B KNL ABC HR IND",29.6680095/76.9967007,GP4456532,SDO21312,SDO21312,XYZ,13-Mar-19,123,1-Phase,SKM-145,L6117269/E2668191,na,L6117330,E2668190/,#89910100009010163032,#863709024314181,0,0,3930,,0,0,1,1,,0,1,@gmail.com,,6097243,123,Out,,,,0,946823336
8006220000,L&T,KRISHAN KUMAR,999666565,Pun,Amsar,PCL,SDO21312,1146,#2205/4 G.F. U.E. ABC HR IND,29.6668842/76.997268,GP4457536,SDO21312,SDO21312,XYZ,14-Mar-19,123,1-Phase,SKM-145,L6120333/E2668953,6130596,L6120586,E2668954/,#89910100009010163453,#863709024289177,0,0,2476,,0,0,1,1,,0,1,@gmail.com,,681826,123,Out,,,,0,999666565
5426020000,L&T,SHALU KALRA,925544299,Pun,Amsar,PCL,SDO21312,1146,"2183/4,G.F.,LIG-II KNL ABC HR IND",29.6669108/76.9977182,GP4457537,SDO21312,SDO21312,XYZ,14-Mar-19,123,1-Phase,SKM-145,E2668958/L6120030,6130260,L6119968,E2668962/,#89910100009010163479,#863709024265854,0,0,13315,,0,0,1,1,,0,1,@gmail.com,,612564,123,Out,,,,0,925544299
3035520000,L&T,NEELAM RANI,829586767,Pun,Amsar,PCL,SDO21312,1146,"2194/4,F.F.,LIG-II H.B. ABC HR IND",29.6672641/76.9967781,GP4457050,SDO21312,SDO21312,XYZ,14-Mar-19,123,1-Phase,SKM-145,L6122378/E2668945,6138226,L6122554,E2668946/,#89910100009010163362,#863709024384119,0,0,1176,,0,0,1,1,,0,1,gmail.com,,6337309,123,Out,,,,0,829586767
2461124336,L&T,HARBANS LAL,858697543,Pun,Amsar,PCL,SDO21312,1146,1796 1st. FLOOR SECTOR 4 Sector-4 ABC ABC HR-132001 IND,29.6671943/76.9967349,GP4457048,SDO21312,SDO21312,XYZ,14-Mar-19,123,1-Phase,SKM-145,L6122041/E2668949,6139622,L6122222,E2668950/,#89910100009010163396,#863709024281190,0,0,1100,,0,0,1,1,,0,1,gmail.com,,72782757,123,Out,,,,0,858697543
2985220000,L&T,JAI BHAGWAN,720662027,Pun,Amsar,PCL,SDO21312,1146,# 2207/4 F.F ABC HR IND,29.6670309/76.9972462,GP4457535,SDO21312,SDO21312,XYZ,14-Mar-19,123,1-Phase,SKM-145,E2668957/L611998,6132424,L6119990,E2668964/,#89910100009010163438,#863709024285449,0,0,2297,,0,0,1,1,,0,1,@gmail.com,,5271581,123,Out,,,,0,720662027
5674520000,L&T,DINESH KUMAR,999666565,Pun,Amsar,PCL,SDO21312,1146,"# 2164/4,LIG,KNL ABC HR IND",29.6666419/76.9971011,GP4456489,SDO21312,SDO21312,XYZ,14-Mar-19,123,1-Phase,SKM-145,L6117922/E2668940,613097,L6117111,E2668935/,#89910100009010163321,#863709024375232,0,0,2309,,0,0,1,1,,0,1,@gmail.com,,6483053,123,Out,,,,0,999666565
2288670700,L&T,BAIBIR SINGH,972862153,Pun,Amsar,PCL,SDO21312,1146,2195 SEC 4 H/B/COIONY ABC ABC ABC HR-132001 IND,29.6672126/76.9967549,GP4457046,SDO21312,SDO21312,XYZ,14-Mar-19,123,1-Phase,SKM-145,L6122154/E2668941,6139610,L6122172,E2668942/,#89910100009010163370,#863709024139877,0,0,1841,,0,0,1,1,,0,1,gmail.com,,6350090,123,Out,,,,0,972862153
2449020000,L&T,GEETA BHARDWAJ,989635181,Pun,Amsar,PCL,SDO21312,1146,"2195/4,F.F. H.B.,KNL ABC HR IND",29.6671729/76.9967398,GP4457051,SDO21312,SDO21312,XYZ,14-Mar-19,123,1-Phase,SKM-145,L6122290/E2668943,6130676,L6121982,E2668944/,#89910100009010163388,#863709024185102,0,0,2898,,0,0,1,1,,0,1,gmail.com,,8202997,123,Out,,,,0,989635181
4603220000,L&T,KUSUM LATA,981231747,Pun,Amsar,PCL,SDO21312,1146,"2165/4,G.F.,LIG KNL ABC HR IND",29.6668063/76.9950872,GP4456493,SDO21312,SDO21312,XYZ,14-Mar-19,123,1-Phase,SKM-145,L6117859/E2668936,6137615,L6117724,E2668937/,#89910100009010163339,#863709024209720,0,0,12716,,0,0,1,1,,0,1,@gmail.com,,495148,123,Out,,,,0,981231747
3774520000,L&T,KAMALJEET,990635113,Pun,Amsar,PCL,SDO21312,1146,#2194/4 G.F. ABC HR IND,29.6672267/76.9968011,GP4457049,SDO21312,SDO21312,XYZ,14-Mar-19,123,1-Phase,SKM-145,L6122344/E2668947,6138791,L6122464,E2668948/,#89910100009010163354,#863709024327969,0,0,6587.85,,0,0,1,1,,0,1,gmail.com,,564430,123,Out,,,,0,990635113
903220000,L&T,SURENDER JAIN,989673107,Pun,Amsar,PCL,SDO21312,1146,#2163/4 S.F ABC HR IND,29.6666353/76.9971288,GP4456488,SDO21312,SDO21312,XYZ,14-Mar-19,123,1-Phase,SKM-145,L6117342/E2668932,61313381,L6117354,E2668931/,#89910100009010163305,#863709024217129,0,0,10398,,0,0,1,1,,0,1,@gmail.com,,568329,123,Out,,,,0,989673107
4863320000,L&T,BABU RAM,946719477,Pun,Amsar,PCL,SDO21312,1146,"JIYA LAL #2161,SEC4,I FL ABC HR IND",29.6668063/76.9950872,GP4456491,SDO21312,SDO21312,XYZ,14-Mar-19,123,1-Phase,SKM-145,L6117285/E2668929,6139719,L6117538,E2668930/,#89910100009010163313,#863709024329817,0,0,3846.7,,0,0,1,1,,0,1,@gmail.com,,5520709,123,Out,,,,0,946719477
